1.27267E+18,"Dr Renyi Zhang @tamu @TAMUGeosciences @tamu_atmo studied face masks as a counter to #coronavirus spread - in short, they work. ""I don't understand why some people are so resistent.""  

https://t.co/P4cpn0jGys",2020-06-15T23:31:49.000Z,1639748756,00a4bbcc0dcd7572,,en
1.26271E+18,@RecSports The entire @RecSports team has been amazing ... from initial COVID-19 restrictions to lockdown to reopening ... this is what @NIRSAlive professionalism looks like! #EXCELLENCE @TAMUDSA @TAMU,2020-05-19T11:28:01.000Z,73100680,00a4bbcc0dcd7572,,en
1.26107E+18,". @tamu_atmo @tamu researchers determine the most effective DIY mask materials https://t.co/pinLIk878g via @ABC13Houston

@TAMUGeosciences",2020-05-14T23:13:55.000Z,1639748756,00a4bbcc0dcd7572,,en
1.2604E+18,"@tamu take notice! there’s many of us like that, help create a safe place for your students. #international #coronavirus #financialaid https://t.co/pXOzNrb10I",2020-05-13T02:52:39.000Z,1.15771E+18,00a4bbcc0dcd7572,,en
1.25819E+18,"#Covid19 has changed a lot of things. Is the #food you eat one of them? Read on for more from @patrickjstover on the future of food and #agriculture after coronavirus in the @dallasnews  @tamusystem @txextension @TAMU @aglifesciences 
https://t.co/y5K6z4Qozj",2020-05-07T00:06:23.000Z,179784414,00a4bbcc0dcd7572,,en
1.25661E+18,"didn’t let covid take away one of the BEST DAYS EVER!!! BEYOND proud of you, sis!!! ah 🤩 BTHO90hrs &amp; BTHOcovid
@rritavraniqi @AggieNetwork @TAMU https://t.co/lGzOqu3CEw",2020-05-02T15:23:42.000Z,364646898,00a4bbcc0dcd7572,,en
1.25564E+18,THIS JUST IN: EXCLUSIVE A&amp;M Maroon Masks now available! A MUST HAVE for Aggies anywhere! BTHO Coronavirus in your favorite Maroon and White Style! https://t.co/JvbfoFHHOv #tamu #aggies #bthocoronavirus https://t.co/TY5BGe31gp,2020-04-29T23:38:02.000Z,31969340,07d9f39519484000,,en
1.25341E+18,"Professor Heidi Campbell presents “The Distanced Church: Reflections on Doing Church Online,” in which she considers how #ReligiousCommunication changes during a global pandemic. https://t.co/sW2GM4f7zN",2020-04-23T19:30:25.000Z,351187527,00a4bbcc0dcd7572,,en
1.25157E+18,"This is for every Aggie that was supposed to get their ring this weekend.
I know that this ring represents so much more than just 90+ hours. Let’s continue to stay home so that our ring day can come sooner than we expect it. BTHO Covid-19 👍🏽 
@AggieNetwork 
@TAMU https://t.co/ctisbrqXfO",2020-04-18T18:14:03.000Z,2902020918,0fc294b528d42000,,en
1.25153E+18,March to the Brazos 2020 https://t.co/M4N8d4EYdM Gig ‘em Aggies and BTHO Coronavirus! Whoop! @EjonesFoodTech @rrichardson86 @The_CCA @TAMU_2022 @AggieCorps @TAMUyell,2020-04-18T15:29:01.000Z,2792171133,00a4bbcc0dcd7572,,en
1.25008E+18,Howdy Ags! We want to remind you to keep washing your hands and taking the necessary precautions to keep you and others safe. Here’s a red-ass way to do that! Let’s BTHO COVID-19! #gigem #whoop @ Texas A&amp;M University https://t.co/068vInHF8s,2020-04-14T15:24:48.000Z,331013295,00a4bbcc0dcd7572,"[-96.33447647, 30.61952184]",en
1.24621E+18,I can’t imagine going through all this COVID-19 craziness AND being pregnant while working anywhere else. Thank you for all you do for your employees @tamu ❤️,2020-04-03T22:58:32.000Z,7.70752E+17,9ce0f1d2eb5998ce,,en
